delta = 0.260000, m = 6
0.813866	0.913333	0.004283	0.759643	0.860000	0.004890	0.777706	0.900000	0.006879	0.813045	0.933333	0.044482	0.777317	0.880000	0.002989
0.777317	0.880000	0.004682	0.690602	0.840000	0.005524	0.758206	0.893333	0.012121	0.798067	0.900000	0.046088	0.708717	0.740000	0.005236
0.496931	0.753333	0.004518	0.690602	0.840000	0.004423	0.783870	0.886667	0.006166	0.678163	0.720000	0.042562	0.638002	0.713333	0.004182
0.777317	0.880000	0.005070	0.805754	0.906667	0.006007	0.783870	0.886667	0.006010	0.660793	0.833333	0.043897	0.722515	0.880000	0.003853
0.708994	0.733333	0.005457	0.690602	0.840000	0.005837	0.750781	0.886667	0.007965	0.805754	0.906667	0.052955	0.758206	0.893333	0.004680
0.696894	0.860000	0.005918	0.738735	0.893333	0.004473	0.798067	0.900000	0.006287	0.777706	0.900000	0.048147	0.757131	0.906667	0.003049
0.708864	0.746667	0.004662	0.717175	0.786667	0.006168	0.758206	0.893333	0.009845	0.737105	0.873333	0.044062	0.774365	0.906667	0.003438
0.777317	0.880000	0.005942	0.805754	0.906667	0.004413	0.798067	0.900000	0.006277	0.798067	0.900000	0.050395	0.790781	0.893333	0.003735
0.805754	0.906667	0.005202	0.708994	0.733333	0.004524	0.750781	0.886667	0.006088	0.798067	0.900000	0.044263	0.464809	0.606667	0.004265
0.713116	0.773333	0.007296	0.695917	0.846667	0.004547	0.783870	0.886667	0.007923	0.777317	0.880000	0.045998	0.698945	0.866667	0.003477
0.798067	0.900000	0.005612	0.690602	0.840000	0.004288	0.777706	0.900000	0.008294	0.798067	0.900000	0.048142	0.785696	0.906667	0.005077
0.690602	0.840000	0.005573	0.798067	0.900000	0.004423	0.805754	0.906667	0.006388	0.813866	0.913333	0.048025	0.545975	0.820000	0.003446
0.708994	0.733333	0.006633	0.690602	0.840000	0.007861	0.805754	0.906667	0.007819	0.790781	0.893333	0.045165	0.741932	0.886667	0.004154
0.710996	0.720000	0.005006	0.695917	0.846667	0.005260	0.758206	0.893333	0.007834	0.722422	0.840000	0.045726	0.678386	0.800000	0.003362
0.805754	0.906667	0.005204	0.708142	0.866667	0.005111	0.758206	0.893333	0.009063	0.766057	0.900000	0.052192	0.798067	0.900000	0.003701
0.708994	0.733333	0.006346	0.695917	0.846667	0.005498	0.777706	0.900000	0.006570	0.702355	0.806667	0.048551	0.805754	0.906667	0.003301
0.710996	0.720000	0.005774	0.690602	0.840000	0.008897	0.790781	0.893333	0.006566	0.713116	0.773333	0.045672	0.444397	0.760000	0.003038
0.813866	0.913333	0.007403	0.785696	0.906667	0.006245	0.805754	0.906667	0.005590	0.725428	0.806667	0.044952	0.572890	0.840000	0.003176
0.785696	0.906667	0.007739	0.798067	0.900000	0.004915	0.783870	0.886667	0.005819	0.741932	0.886667	0.045814	0.754372	0.853333	0.003668
0.709737	0.726667	0.006783	0.690602	0.840000	0.005618	0.758206	0.893333	0.008689	0.785696	0.906667	0.044294	0.767290	0.913333	0.002890
0.790781	0.893333	0.005948	0.708717	0.740000	0.005671	0.758206	0.893333	0.005534	0.813866	0.913333	0.046947	0.770523	0.913333	0.004462
0.805754	0.906667	0.005187	0.798067	0.900000	0.003748	0.798067	0.900000	0.006893	0.790781	0.893333	0.044223	0.702746	0.813333	0.003620
0.798067	0.900000	0.004787	0.777317	0.880000	0.004930	0.777706	0.900000	0.005855	0.777706	0.900000	0.050126	0.789962	0.926667	0.004155
0.790781	0.893333	0.005399	0.805754	0.906667	0.004987	0.777706	0.900000	0.009135	0.777706	0.900000	0.047234	0.802448	0.926667	0.003370
0.693849	0.833333	0.005524	0.695917	0.846667	0.006259	0.783870	0.886667	0.006105	0.792511	0.920000	0.043752	0.735303	0.886667	0.003938
0.708994	0.733333	0.004918	0.690602	0.840000	0.009921	0.798067	0.900000	0.007055	0.710303	0.760000	0.046133	0.727280	0.846667	0.003989
0.695917	0.846667	0.007816	0.708142	0.866667	0.004302	0.783870	0.886667	0.007623	0.749751	0.873333	0.043221	0.798067	0.900000	0.003177
0.777317	0.880000	0.007622	0.805754	0.906667	0.004590	0.758206	0.893333	0.005708	0.778198	0.920000	0.043468	0.671806	0.786667	0.004168
0.728735	0.813333	0.005206	0.805754	0.906667	0.005082	0.790781	0.893333	0.005861	0.741932	0.886667	0.047238	0.357305	0.586667	0.003562
0.546855	0.726667	0.006093	0.709737	0.726667	0.005532	0.798067	0.900000	0.006554	0.777317	0.880000	0.044610	0.754966	0.906667	0.003888
0.728735	0.813333	0.006196	0.708994	0.733333	0.004997	0.798067	0.900000	0.006201	0.722422	0.840000	0.042388	0.741932	0.886667	0.003512
0.708717	0.740000	0.005487	0.798067	0.900000	0.004161	0.805754	0.906667	0.016485	0.805754	0.906667	0.043893	0.805754	0.906667	0.003605
0.709737	0.726667	0.006392	0.805754	0.906667	0.006776	0.790781	0.893333	0.008005	0.720031	0.840000	0.052616	0.741932	0.886667	0.003454
0.690602	0.840000	0.005084	0.709737	0.726667	0.004176	0.777706	0.900000	0.006567	0.727280	0.846667	0.045673	0.798067	0.900000	0.008835
0.762975	0.886667	0.005174	0.708717	0.740000	0.004929	0.783870	0.886667	0.006534	0.790781	0.893333	0.043759	0.770141	0.893333	0.003631
0.777317	0.880000	0.006559	0.758206	0.893333	0.004487	0.790781	0.893333	0.006164	0.759643	0.860000	0.044608	0.634889	0.806667	0.003684
0.709737	0.726667	0.005694	0.750781	0.886667	0.003781	0.750781	0.886667	0.005058	0.790781	0.893333	0.045446	0.813045	0.933333	0.003449
0.709401	0.753333	0.005639	0.693849	0.833333	0.008950	0.758206	0.893333	0.006560	0.777317	0.880000	0.042718	0.783870	0.886667	0.002987
0.750781	0.886667	0.006748	0.728735	0.813333	0.009045	0.798067	0.900000	0.005834	0.765217	0.866667	0.049861	0.783870	0.886667	0.003432
0.798067	0.900000	0.004731	0.695917	0.846667	0.005854	0.790781	0.893333	0.006799	0.774365	0.906667	0.046422	0.777317	0.880000	0.003136
0.722515	0.880000	0.004844	0.777317	0.880000	0.006689	0.741932	0.886667	0.006739	0.790781	0.893333	0.048483	0.468570	0.760000	0.003401
0.805754	0.906667	0.005879	0.777317	0.880000	0.005003	0.798067	0.900000	0.005758	0.732316	0.820000	0.054709	0.760877	0.906667	0.004289
0.711547	0.766667	0.005197	0.813045	0.933333	0.005465	0.777706	0.900000	0.006924	0.798067	0.900000	0.045366	0.766057	0.900000	0.004455
0.713116	0.773333	0.005310	0.709737	0.726667	0.005481	0.783870	0.886667	0.006666	0.798067	0.900000	0.044112	0.813866	0.913333	0.003706
0.709737	0.726667	0.006124	0.709737	0.726667	0.003968	0.798067	0.900000	0.005532	0.798067	0.900000	0.050820	0.581562	0.553333	0.002988
0.713116	0.773333	0.005247	0.693849	0.833333	0.004732	0.798067	0.900000	0.006092	0.777317	0.880000	0.044366	0.791886	0.926667	0.003329
0.777706	0.900000	0.004655	0.722397	0.800000	0.004079	0.798067	0.900000	0.007667	0.740300	0.833333	0.045764	0.766057	0.900000	0.003513
0.759643	0.860000	0.004907	0.690602	0.840000	0.005034	0.790781	0.893333	0.005791	0.798067	0.900000	0.050334	0.708864	0.746667	0.003636
0.805754	0.906667	0.004917	0.710996	0.720000	0.007181	0.777317	0.880000	0.005719	0.798067	0.900000	0.045369	0.785450	0.920000	0.002945
delta = 0.260000, m = 8
0.750781	0.886667	0.005214	0.805754	0.906667	0.006137	0.783870	0.886667	0.012382	0.749637	0.893333	0.051185	0.711547	0.766667	0.003741
0.790781	0.893333	0.005336	0.785696	0.906667	0.004407	0.777317	0.880000	0.006016	0.798067	0.900000	0.052756	0.791886	0.926667	0.002898
0.790781	0.893333	0.005267	0.785696	0.906667	0.006654	0.798067	0.900000	0.006463	0.783870	0.886667	0.051089	0.777317	0.880000	0.004071
0.798067	0.900000	0.010435	0.805754	0.906667	0.006593	0.777317	0.880000	0.006479	0.777317	0.880000	0.050713	0.758206	0.893333	0.003690
0.719644	0.793333	0.005704	0.725428	0.806667	0.005030	0.798067	0.900000	0.005995	0.790781	0.893333	0.057506	0.757800	0.900000	0.003970
0.452414	0.673333	0.005023	0.805754	0.906667	0.004794	0.798067	0.900000	0.005768	0.790781	0.893333	0.049843	0.759643	0.860000	0.003748
0.708994	0.733333	0.005741	0.805754	0.906667	0.004965	0.798067	0.900000	0.006132	0.728735	0.813333	0.051777	0.766057	0.900000	0.003692
0.736171	0.826667	0.011298	0.780832	0.920000	0.004615	0.798067	0.900000	0.006762	0.798067	0.900000	0.048951	0.713116	0.773333	0.003792
0.719644	0.793333	0.005618	0.790781	0.893333	0.005342	0.777706	0.900000	0.006332	0.790781	0.893333	0.050257	0.783870	0.886667	0.003734
0.790781	0.893333	0.006713	0.805754	0.906667	0.004846	0.805754	0.906667	0.006593	0.766057	0.900000	0.051599	0.713116	0.773333	0.004303
0.790781	0.893333	0.005186	0.790781	0.893333	0.004840	0.798067	0.900000	0.005886	0.792511	0.920000	0.053311	0.679759	0.753333	0.003288
0.783870	0.886667	0.005244	0.805754	0.906667	0.005185	0.783870	0.886667	0.005611	0.777317	0.880000	0.061566	0.785696	0.906667	0.004017
0.777317	0.880000	0.005660	0.734654	0.880000	0.004612	0.798067	0.900000	0.006876	0.765217	0.866667	0.056176	0.798067	0.900000	0.003968
0.798067	0.900000	0.005270	0.713116	0.773333	0.005441	0.777706	0.900000	0.006250	0.805754	0.906667	0.055411	0.758206	0.893333	0.004012
0.805754	0.906667	0.004764	0.783870	0.886667	0.005357	0.798067	0.900000	0.006266	0.722397	0.800000	0.053957	0.777340	0.920000	0.004196
0.802448	0.926667	0.005128	0.805754	0.906667	0.004925	0.790781	0.893333	0.007044	0.732316	0.820000	0.060082	0.317906	0.593333	0.003488
0.751827	0.900000	0.006003	0.805754	0.906667	0.004544	0.805754	0.906667	0.006695	0.790781	0.893333	0.058976	0.520222	0.620000	0.003873
0.722397	0.800000	0.005782	0.805754	0.906667	0.004177	0.783870	0.886667	0.006197	0.789962	0.926667	0.052354	0.789962	0.926667	0.002894
0.708994	0.733333	0.007061	0.805754	0.906667	0.005613	0.777706	0.900000	0.009902	0.758206	0.893333	0.053471	0.785696	0.906667	0.004160
0.790781	0.893333	0.005588	0.777317	0.880000	0.004689	0.790781	0.893333	0.006220	0.790781	0.893333	0.054113	0.677965	0.740000	0.003464
0.805754	0.906667	0.004634	0.777317	0.880000	0.005557	0.783870	0.886667	0.006050	0.798067	0.900000	0.051746	0.749751	0.873333	0.003861
0.467431	0.600000	0.006581	0.798067	0.900000	0.004641	0.798067	0.900000	0.009827	0.750781	0.886667	0.052055	0.805754	0.906667	0.004269
0.785696	0.906667	0.005165	0.790781	0.893333	0.005072	0.798067	0.900000	0.006428	0.677668	0.726667	0.050598	0.754372	0.853333	0.003046
0.805754	0.906667	0.005542	0.813866	0.913333	0.005030	0.798067	0.900000	0.007549	0.750781	0.886667	0.054507	0.714996	0.780000	0.003937
0.790781	0.893333	0.006648	0.790781	0.893333	0.005246	0.798067	0.900000	0.006499	0.708864	0.746667	0.052426	0.737105	0.873333	0.003702
0.708717	0.740000	0.006201	0.805754	0.906667	0.005417	0.798067	0.900000	0.006451	0.802448	0.926667	0.056520	0.699096	0.806667	0.004609
0.710303	0.760000	0.005504	0.777317	0.880000	0.004477	0.798067	0.900000	0.005677	0.790781	0.893333	0.054690	0.748065	0.873333	0.003515
0.777317	0.880000	0.005642	0.785696	0.906667	0.005120	0.798067	0.900000	0.006437	0.777317	0.880000	0.051635	0.790781	0.893333	0.003476
0.708994	0.733333	0.006608	0.736171	0.826667	0.005166	0.777317	0.880000	0.005867	0.749637	0.893333	0.051030	0.790781	0.893333	0.003956
0.709737	0.726667	0.005555	0.750781	0.886667	0.004396	0.777317	0.880000	0.008292	0.794144	0.913333	0.052278	0.698945	0.866667	0.003683
0.732316	0.820000	0.006979	0.732316	0.820000	0.005301	0.798067	0.900000	0.006345	0.789962	0.926667	0.057970	0.758206	0.893333	0.004412
0.708994	0.733333	0.005271	0.805754	0.906667	0.004486	0.777706	0.900000	0.005568	0.790781	0.893333	0.050628	0.798067	0.900000	0.004161
0.744707	0.840000	0.005318	0.785696	0.906667	0.005194	0.798067	0.900000	0.005533	0.750781	0.886667	0.061461	0.795905	0.926667	0.003217
0.732316	0.820000	0.005795	0.805754	0.906667	0.006267	0.798067	0.900000	0.005250	0.735303	0.886667	0.051694	0.770141	0.893333	0.003487
0.822641	0.933333	0.005111	0.725428	0.806667	0.004889	0.790781	0.893333	0.006939	0.749751	0.873333	0.051251	0.738735	0.893333	0.003420
0.759643	0.860000	0.009505	0.754966	0.906667	0.005153	0.777706	0.900000	0.006875	0.714996	0.780000	0.051924	0.766057	0.900000	0.004523
0.713116	0.773333	0.006635	0.805754	0.906667	0.004751	0.758206	0.893333	0.007139	0.741932	0.886667	0.052829	0.664759	0.800000	0.003296
0.798067	0.900000	0.006763	0.805754	0.906667	0.006194	0.758206	0.893333	0.006032	0.474295	0.600000	0.055800	0.702746	0.813333	0.003662
0.777706	0.900000	0.005030	0.790781	0.893333	0.004993	0.777706	0.900000	0.007415	0.749751	0.873333	0.052776	0.790781	0.893333	0.002949
0.719644	0.793333	0.006399	0.805754	0.906667	0.007324	0.798067	0.900000	0.006778	0.777317	0.880000	0.054346	0.776496	0.900000	0.003304
0.722397	0.800000	0.007215	0.783870	0.886667	0.005610	0.798067	0.900000	0.007657	0.713116	0.773333	0.057047	0.758206	0.893333	0.003937
0.805754	0.906667	0.005209	0.805754	0.906667	0.005045	0.798067	0.900000	0.006705	0.795905	0.926667	0.050853	0.692412	0.840000	0.002980
0.798067	0.900000	0.005850	0.805754	0.906667	0.007446	0.798067	0.900000	0.006342	0.749396	0.846667	0.050444	0.738735	0.893333	0.003786
0.732316	0.820000	0.004964	0.765724	0.913333	0.005027	0.798067	0.900000	0.017037	0.805754	0.906667	0.051870	0.813866	0.913333	0.004046
0.805754	0.906667	0.004910	0.798067	0.900000	0.004947	0.798067	0.900000	0.005918	0.751827	0.900000	0.053657	0.777317	0.880000	0.003093
0.757800	0.900000	0.004775	0.708994	0.733333	0.004819	0.777706	0.900000	0.005591	0.813045	0.933333	0.052702	0.777340	0.920000	0.007013
0.790781	0.893333	0.005797	0.805754	0.906667	0.004921	0.798067	0.900000	0.006031	0.699096	0.806667	0.065130	0.566356	0.833333	0.003794
0.722515	0.880000	0.005576	0.380547	0.660000	0.003921	0.805754	0.906667	0.006168	0.790781	0.893333	0.051476	0.766057	0.900000	0.003452
0.783169	0.913333	0.005959	0.743755	0.880000	0.004337	0.805754	0.906667	0.006501	0.777317	0.880000	0.056608	0.732433	0.853333	0.005089
0.798067	0.900000	0.005573	0.790781	0.893333	0.004769	0.790781	0.893333	0.006214	0.790781	0.893333	0.051164	0.780832	0.920000	0.003113
delta = 0.260000, m = 9
0.722397	0.800000	0.007552	0.777317	0.880000	0.008400	0.790781	0.893333	0.006875	0.766057	0.900000	0.059671	0.710303	0.760000	0.006817
0.759643	0.860000	0.005902	0.777317	0.880000	0.005056	0.798067	0.900000	0.008766	0.750781	0.886667	0.059403	0.765724	0.913333	0.003571
0.790781	0.893333	0.005850	0.714996	0.780000	0.004530	0.798067	0.900000	0.007151	0.798067	0.900000	0.059564	0.735303	0.886667	0.003766
0.722397	0.800000	0.006673	0.750781	0.886667	0.004726	0.798067	0.900000	0.006672	0.789962	0.926667	0.060664	0.766057	0.900000	0.003524
0.744707	0.840000	0.006153	0.805754	0.906667	0.004714	0.790781	0.893333	0.005923	0.709737	0.726667	0.061638	0.758206	0.893333	0.008070
0.722397	0.800000	0.008024	0.734654	0.880000	0.005122	0.798067	0.900000	0.007604	0.805754	0.906667	0.059951	0.798067	0.900000	0.003760
0.713116	0.773333	0.006547	0.798067	0.900000	0.006319	0.798067	0.900000	0.007471	0.824387	0.940000	0.058965	0.777706	0.900000	0.003907
0.774365	0.906667	0.006254	0.722397	0.800000	0.004726	0.766057	0.900000	0.008496	0.777706	0.900000	0.064264	0.819160	0.940000	0.003517
0.708994	0.733333	0.006041	0.766057	0.900000	0.005986	0.750781	0.886667	0.006891	0.756185	0.880000	0.063531	0.777317	0.880000	0.004748
0.798067	0.900000	0.006005	0.805754	0.906667	0.005148	0.777706	0.900000	0.007295	0.749637	0.893333	0.062070	0.785696	0.906667	0.003532
0.798067	0.900000	0.005244	0.777317	0.880000	0.005516	0.798067	0.900000	0.007743	0.777317	0.880000	0.060227	0.798067	0.900000	0.004268
0.805754	0.906667	0.007335	0.734654	0.880000	0.004455	0.798067	0.900000	0.005972	0.798067	0.900000	0.077806	0.783870	0.886667	0.003836
0.750781	0.886667	0.009701	0.741932	0.886667	0.008901	0.798067	0.900000	0.008109	0.777706	0.900000	0.064875	0.783169	0.913333	0.003544
0.736171	0.826667	0.005978	0.710303	0.760000	0.005168	0.790781	0.893333	0.006082	0.771104	0.873333	0.065052	0.777317	0.880000	0.004060
0.722397	0.800000	0.006366	0.798067	0.900000	0.005247	0.798067	0.900000	0.006688	0.762975	0.886667	0.060771	0.766057	0.900000	0.003730
0.798067	0.900000	0.005687	0.734654	0.880000	0.004704	0.783870	0.886667	0.005945	0.802448	0.926667	0.062265	0.748065	0.873333	0.003294
0.798067	0.900000	0.005102	0.777317	0.880000	0.004765	0.790781	0.893333	0.007348	0.785696	0.906667	0.061684	0.679759	0.753333	0.004341
0.805754	0.906667	0.011698	0.708717	0.740000	0.005473	0.790781	0.893333	0.006993	0.777706	0.900000	0.058927	0.790781	0.893333	0.005184
0.722422	0.840000	0.005491	0.798067	0.900000	0.005245	0.798067	0.900000	0.006487	0.758206	0.893333	0.072566	0.722422	0.840000	0.005107
0.805754	0.906667	0.007563	0.765724	0.913333	0.005331	0.798067	0.900000	0.007166	0.770141	0.893333	0.060593	0.777706	0.900000	0.003940
0.722397	0.800000	0.005491	0.732316	0.820000	0.005329	0.770141	0.893333	0.008646	0.777317	0.880000	0.060370	0.771104	0.873333	0.004240
0.798067	0.900000	0.005575	0.790781	0.893333	0.004985	0.798067	0.900000	0.007478	0.766057	0.900000	0.064498	0.777317	0.880000	0.003982
0.728735	0.813333	0.007773	0.780832	0.920000	0.004584	0.777317	0.880000	0.006332	0.777317	0.880000	0.058900	0.766057	0.900000	0.003503
0.798067	0.900000	0.008955	0.710955	0.873333	0.005187	0.798067	0.900000	0.006559	0.791886	0.926667	0.062718	0.805754	0.906667	0.004398
0.805754	0.906667	0.006081	0.722397	0.800000	0.005404	0.783870	0.886667	0.007468	0.749637	0.893333	0.061939	0.798067	0.900000	0.003811
0.790781	0.893333	0.006516	0.722397	0.800000	0.006127	0.777317	0.880000	0.006959	0.750781	0.886667	0.061491	0.770141	0.893333	0.003720
0.798067	0.900000	0.006850	0.754966	0.906667	0.004471	0.798067	0.900000	0.006635	0.758206	0.893333	0.061531	0.798067	0.900000	0.004906
0.790781	0.893333	0.006481	0.766057	0.900000	0.005178	0.783870	0.886667	0.008434	0.736171	0.826667	0.057430	0.785696	0.906667	0.003783
0.798067	0.900000	0.006457	0.780832	0.920000	0.004672	0.798067	0.900000	0.007670	0.777317	0.880000	0.059679	0.741932	0.886667	0.004540
0.737105	0.873333	0.005568	0.709737	0.726667	0.007886	0.777706	0.900000	0.008344	0.758206	0.893333	0.059196	0.709737	0.726667	0.003284
0.758206	0.893333	0.005390	0.750781	0.886667	0.004686	0.777706	0.900000	0.006618	0.734654	0.880000	0.062055	0.777706	0.900000	0.003813
0.777317	0.880000	0.005756	0.713116	0.773333	0.004839	0.798067	0.900000	0.007972	0.777340	0.920000	0.062838	0.798067	0.900000	0.004929
0.777317	0.880000	0.006481	0.714996	0.780000	0.004994	0.783870	0.886667	0.006520	0.750781	0.886667	0.058107	0.749396	0.846667	0.005122
0.813866	0.913333	0.005718	0.780832	0.920000	0.004798	0.777706	0.900000	0.006230	0.798067	0.900000	0.058271	0.812566	0.926667	0.003398
0.732316	0.820000	0.009469	0.790781	0.893333	0.005150	0.777706	0.900000	0.006604	0.722397	0.800000	0.066701	0.791886	0.926667	0.003898
