delta = 0.260000, m = 6
0.778198	0.920000	0.354507	0.727776	0.873333	0.079660	0.750781	0.886667	0.037124	0.789962	0.926667	0.082445
0.736171	0.826667	0.012830	0.737888	0.860000	0.038426	0.758206	0.893333	0.007592	0.794144	0.913333	0.004031
0.708994	0.733333	0.004480	0.798067	0.900000	0.035811	0.805754	0.906667	0.005464	0.556921	0.546667	0.006258
0.777317	0.880000	0.004541	0.784596	0.906667	0.035218	0.758206	0.893333	0.006824	0.458473	0.613333	0.003078
0.805754	0.906667	0.005009	0.785696	0.906667	0.035312	0.798067	0.900000	0.005947	0.758206	0.893333	0.002832
0.741932	0.886667	0.004783	0.711547	0.766667	0.035646	0.777706	0.900000	0.006783	0.777317	0.880000	0.002924
0.805754	0.906667	0.005227	0.758206	0.893333	0.037626	0.750781	0.886667	0.006093	0.776496	0.900000	0.004035
0.805754	0.906667	0.004967	0.885062	0.966667	0.041106	0.798067	0.900000	0.006608	0.648228	0.833333	0.003226
0.549635	0.660000	0.003866	0.795905	0.926667	0.035159	0.777706	0.900000	0.006354	0.802448	0.926667	0.002985
0.710996	0.720000	0.004028	0.717175	0.786667	0.034237	0.777706	0.900000	0.006393	0.709737	0.726667	0.003698
0.771104	0.873333	0.004917	0.777317	0.880000	0.033937	0.750781	0.886667	0.006228	0.727431	0.866667	0.003185
0.766057	0.900000	0.003890	0.677615	0.733333	0.033447	0.777706	0.900000	0.005684	0.770141	0.893333	0.003680
0.709737	0.726667	0.004602	0.790781	0.893333	0.034418	0.783870	0.886667	0.005853	0.709737	0.726667	0.003789
0.822641	0.933333	0.004276	0.759643	0.860000	0.033706	0.790781	0.893333	0.006039	0.790781	0.893333	0.003395
0.805754	0.906667	0.004544	0.702355	0.806667	0.035860	0.777706	0.900000	0.005954	0.727280	0.846667	0.003526
0.783870	0.886667	0.004667	0.765724	0.913333	0.034867	0.777706	0.900000	0.006411	0.783870	0.886667	0.003845
0.813866	0.913333	0.004580	0.759643	0.860000	0.035442	0.798067	0.900000	0.005725	0.798067	0.900000	0.003106
0.777317	0.880000	0.004828	0.766057	0.900000	0.034696	0.790781	0.893333	0.005177	0.741932	0.886667	0.003981
0.760877	0.906667	0.005070	0.770141	0.893333	0.036061	0.790781	0.893333	0.005574	0.766057	0.900000	0.003593
0.774365	0.906667	0.005971	0.777317	0.880000	0.034362	0.790781	0.893333	0.005897	0.771104	0.873333	0.003943
0.735303	0.886667	0.004160	0.880111	0.966667	0.033612	0.783870	0.886667	0.006101	0.822641	0.933333	0.003106
0.743657	0.866667	0.004282	0.709737	0.726667	0.034296	0.758206	0.893333	0.005530	0.770141	0.893333	0.003530
0.798067	0.900000	0.004414	0.790781	0.893333	0.036587	0.790781	0.893333	0.006621	0.744707	0.840000	0.003602
0.708994	0.733333	0.005348	0.741932	0.886667	0.034666	0.790781	0.893333	0.006134	0.761536	0.886667	0.003069
0.722422	0.840000	0.004586	0.639932	0.800000	0.033583	0.758206	0.893333	0.005969	0.766057	0.900000	0.003075
0.766057	0.900000	0.004046	0.765217	0.866667	0.033465	0.758206	0.893333	0.006155	0.765217	0.866667	0.003529
0.725428	0.806667	0.005573	0.785696	0.906667	0.035444	0.805754	0.906667	0.006347	0.790781	0.893333	0.003281
0.710996	0.720000	0.004439	0.790781	0.893333	0.035165	0.750781	0.886667	0.006218	0.783870	0.886667	0.003376
0.708717	0.740000	0.003989	0.741932	0.886667	0.034577	0.798067	0.900000	0.005454	0.732433	0.853333	0.003125
0.710996	0.720000	0.003963	0.743755	0.880000	0.034880	0.790781	0.893333	0.005933	0.708717	0.740000	0.003848
0.516965	0.733333	0.004551	0.750781	0.886667	0.034776	0.758206	0.893333	0.005529	0.687169	0.780000	0.003904
0.805754	0.906667	0.005474	0.708717	0.740000	0.035640	0.750781	0.886667	0.005740	0.766057	0.900000	0.003713
0.777317	0.880000	0.004258	0.708717	0.740000	0.034385	0.758206	0.893333	0.006453	0.688936	0.860000	0.003627
0.253638	0.526667	0.004550	0.790781	0.893333	0.034518	0.777706	0.900000	0.006400	0.741932	0.886667	0.003539
0.777317	0.880000	0.004738	0.777706	0.900000	0.034274	0.783870	0.886667	0.005817	0.750781	0.886667	0.003650
0.759643	0.860000	0.004118	0.705815	0.813333	0.033664	0.790781	0.893333	0.005870	0.736171	0.826667	0.003892
0.777706	0.900000	0.004914	0.802448	0.926667	0.033540	0.790781	0.893333	0.006319	0.790781	0.893333	0.003298
0.766057	0.900000	0.004135	0.737888	0.860000	0.033697	0.777706	0.900000	0.006576	0.622689	0.713333	0.004736
0.727749	0.880000	0.005036	0.765217	0.866667	0.042508	0.798067	0.900000	0.006185	0.576851	0.746667	0.003738
0.775657	0.913333	0.005133	0.708864	0.746667	0.035145	0.790781	0.893333	0.006570	0.785696	0.906667	0.002880
0.777317	0.880000	0.004391	0.741932	0.886667	0.034744	0.798067	0.900000	0.005943	0.660794	0.840000	0.002763
0.798067	0.900000	0.004558	0.728735	0.813333	0.034881	0.758206	0.893333	0.006592	0.758206	0.893333	0.003309
0.690602	0.840000	0.005167	0.741932	0.886667	0.035126	0.798067	0.900000	0.005649	0.670539	0.586667	0.002774
0.805754	0.906667	0.005172	0.766057	0.900000	0.036081	0.777706	0.900000	0.006204	0.709551	0.820000	0.002959
0.777317	0.880000	0.005509	0.705815	0.813333	0.034499	0.798067	0.900000	0.005640	0.777340	0.920000	0.003936
0.737888	0.860000	0.003973	0.719236	0.853333	0.034135	0.798067	0.900000	0.005475	0.748584	0.893333	0.004338
0.709737	0.726667	0.004505	0.789962	0.926667	0.035089	0.783870	0.886667	0.006074	0.783870	0.886667	0.003208
0.705815	0.813333	0.004507	0.765724	0.913333	0.034919	0.790781	0.893333	0.005727	0.777706	0.900000	0.004792
0.702355	0.806667	0.004498	0.734654	0.880000	0.035284	0.758206	0.893333	0.006216	0.750781	0.886667	0.003254
0.749637	0.893333	0.004654	0.777317	0.880000	0.033552	0.798067	0.900000	0.006000	0.805754	0.906667	0.003263
delta = 0.260000, m = 7
0.833375	0.940000	0.014810	0.749637	0.893333	0.040368	0.777706	0.900000	0.006235	0.766057	0.900000	0.003415
0.805754	0.906667	0.005183	0.737888	0.860000	0.040836	0.790781	0.893333	0.006636	0.597394	0.706667	0.003858
0.690602	0.840000	0.005224	0.785696	0.906667	0.040135	0.798067	0.900000	0.006301	0.713562	0.826667	0.003455
0.722422	0.840000	0.005475	0.585404	0.673333	0.039891	0.790781	0.893333	0.006687	0.623330	0.720000	0.003454
0.727776	0.873333	0.004530	0.725428	0.806667	0.040952	0.798067	0.900000	0.005614	0.777706	0.900000	0.003613
0.798067	0.900000	0.004575	0.728735	0.813333	0.041984	0.798067	0.900000	0.006801	0.783870	0.886667	0.003320
0.708864	0.746667	0.005309	0.790781	0.893333	0.040112	0.805754	0.906667	0.006885	0.722422	0.840000	0.003240
0.312988	0.566667	0.005326	0.708864	0.746667	0.040892	0.783870	0.886667	0.006267	0.777317	0.880000	0.004303
0.709737	0.726667	0.004558	0.790781	0.893333	0.040772	0.777706	0.900000	0.007129	0.689744	0.786667	0.003643
0.813045	0.933333	0.004297	0.709401	0.753333	0.040742	0.783870	0.886667	0.006075	0.679522	0.860000	0.003306
0.812566	0.926667	0.004719	0.785696	0.906667	0.041722	0.758206	0.893333	0.006432	0.748065	0.873333	0.003357
0.749396	0.846667	0.004844	0.777706	0.900000	0.040019	0.758206	0.893333	0.006283	0.722397	0.800000	0.003212
0.777317	0.880000	0.004994	0.371041	0.526667	0.042340	0.750781	0.886667	0.006676	0.623330	0.720000	0.004138
0.708864	0.746667	0.004829	0.805754	0.906667	0.041090	0.783870	0.886667	0.006080	0.767290	0.913333	0.003096
0.708994	0.733333	0.005794	0.783870	0.886667	0.042016	0.783870	0.886667	0.006427	0.710056	0.860000	0.003218
0.722397	0.800000	0.005464	0.777706	0.900000	0.041400	0.758206	0.893333	0.005695	0.521413	0.640000	0.003592
0.728735	0.813333	0.005651	0.639680	0.733333	0.040702	0.798067	0.900000	0.006042	0.805754	0.906667	0.003273
0.708864	0.746667	0.004735	0.749637	0.893333	0.041964	0.777706	0.900000	0.006146	0.677965	0.740000	0.003397
0.759643	0.860000	0.005126	0.722422	0.840000	0.039596	0.750781	0.886667	0.005938	0.708994	0.733333	0.003788
0.709737	0.726667	0.005398	0.734654	0.880000	0.041755	0.790781	0.893333	0.006035	0.547912	0.720000	0.003322
0.736171	0.826667	0.004586	0.778198	0.920000	0.040195	0.758206	0.893333	0.006153	0.727280	0.846667	0.003185
0.737888	0.860000	0.004489	0.728735	0.813333	0.043410	0.798067	0.900000	0.005986	0.661065	0.793333	0.004121
0.785696	0.906667	0.004877	0.741932	0.886667	0.039945	0.758206	0.893333	0.005578	0.777317	0.880000	0.003737
0.813866	0.913333	0.005146	0.758206	0.893333	0.041451	0.750781	0.886667	0.006022	0.708717	0.740000	0.003237
0.803086	0.920000	0.004732	0.730376	0.886667	0.040340	0.741932	0.886667	0.006195	0.766459	0.906667	0.003778
0.813866	0.913333	0.004138	0.766057	0.900000	0.040668	0.798067	0.900000	0.006145	0.798067	0.900000	0.003314
0.770141	0.893333	0.004808	0.708717	0.740000	0.040820	0.777317	0.880000	0.006106	0.758206	0.893333	0.003439
0.708994	0.733333	0.004253	0.759643	0.860000	0.042693	0.777706	0.900000	0.007364	0.748065	0.873333	0.003612
0.710303	0.760000	0.005674	0.754966	0.906667	0.044410	0.790781	0.893333	0.005886	0.680912	0.826667	0.003771
0.777317	0.880000	0.004362	0.774365	0.906667	0.041029	0.777706	0.900000	0.006383	0.803086	0.920000	0.002871
0.798067	0.900000	0.004960	0.798067	0.900000	0.041663	0.750781	0.886667	0.007155	0.777317	0.880000	0.003446
0.708994	0.733333	0.005428	0.748065	0.873333	0.041091	0.777706	0.900000	0.006005	0.658562	0.746667	0.003832
0.790781	0.893333	0.004691	0.798067	0.900000	0.040813	0.741932	0.886667	0.006013	0.777317	0.880000	0.003541
0.708717	0.740000	0.005455	0.750781	0.886667	0.041978	0.798067	0.900000	0.007593	0.822641	0.933333	0.003023
0.777317	0.880000	0.004819	0.710303	0.760000	0.041647	0.758206	0.893333	0.006445	0.785696	0.906667	0.004460
0.805754	0.906667	0.006532	0.699096	0.806667	0.041912	0.741932	0.886667	0.006185	0.672915	0.813333	0.003774
0.740300	0.833333	0.004992	0.750781	0.886667	0.039995	0.798067	0.900000	0.006302	0.553413	0.686667	0.003289
0.771104	0.873333	0.004692	0.777317	0.880000	0.042265	0.777706	0.900000	0.006904	0.708994	0.733333	0.004401
0.734654	0.880000	0.004809	0.750781	0.886667	0.040573	0.758206	0.893333	0.005671	0.709737	0.726667	0.003563
0.722397	0.800000	0.004962	0.749396	0.846667	0.040018	0.758206	0.893333	0.006298	0.722397	0.800000	0.004511
0.790781	0.893333	0.004441	0.790781	0.893333	0.040303	0.798067	0.900000	0.006201	0.785696	0.906667	0.003049
0.728735	0.813333	0.004463	0.777317	0.880000	0.039811	0.805754	0.906667	0.005845	0.833375	0.940000	0.004399
0.777317	0.880000	0.005180	0.824387	0.940000	0.041106	0.798067	0.900000	0.006517	0.777706	0.900000	0.003237
0.708142	0.866667	0.004491	0.750781	0.886667	0.041234	0.798067	0.900000	0.006198	0.749637	0.893333	0.003008
0.759643	0.860000	0.004689	0.654443	0.780000	0.041115	0.783870	0.886667	0.006850	0.709401	0.753333	0.003368
0.708994	0.733333	0.005067	0.774365	0.906667	0.040220	0.798067	0.900000	0.005865	0.743657	0.866667	0.003892
0.722422	0.840000	0.004126	0.708717	0.740000	0.040612	0.741932	0.886667	0.007025	0.813045	0.933333	0.003204
0.711547	0.766667	0.005581	0.822641	0.933333	0.040620	0.758206	0.893333	0.006930	0.749637	0.893333	0.003074
0.777317	0.880000	0.004290	0.734654	0.880000	0.042881	0.798067	0.900000	0.005766	0.816711	0.940000	0.003384
0.725428	0.806667	0.004754	0.790781	0.893333	0.040236	0.798067	0.900000	0.006770	0.713116	0.773333	0.003372
delta = 0.260000, m = 8
0.722397	0.800000	0.006104	0.759643	0.860000	0.047093	0.790781	0.893333	0.006445	0.798067	0.900000	0.003614
0.722397	0.800000	0.006871	0.709401	0.753333	0.048559	0.798067	0.900000	0.006015	0.777317	0.880000	0.003559
0.798067	0.900000	0.004285	0.749751	0.873333	0.044677	0.798067	0.900000	0.006468	0.777317	0.880000	0.003740
0.805754	0.906667	0.004420	0.777340	0.920000	0.046529	0.790781	0.893333	0.006509	0.798067	0.900000	0.003341
0.741932	0.886667	0.004906	0.777317	0.880000	0.048114	0.805754	0.906667	0.007168	0.749396	0.846667	0.004040
0.798067	0.900000	0.005135	0.682866	0.766667	0.047231	0.798067	0.900000	0.006079	0.750781	0.886667	0.003761
0.740300	0.833333	0.005515	0.798067	0.900000	0.046518	0.798067	0.900000	0.006303	0.813866	0.913333	0.003533
0.740300	0.833333	0.004617	0.766057	0.900000	0.046689	0.798067	0.900000	0.006680	0.824387	0.940000	0.003993
0.713116	0.773333	0.005207	0.741932	0.886667	0.048095	0.798067	0.900000	0.006035	0.709737	0.726667	0.003765
0.805754	0.906667	0.004804	0.758206	0.893333	0.047301	0.798067	0.900000	0.005897	0.758206	0.893333	0.003733
0.777317	0.880000	0.005776	0.720031	0.840000	0.047113	0.783870	0.886667	0.007089	0.777317	0.880000	0.003386
0.722397	0.800000	0.005008	0.770141	0.893333	0.046600	0.798067	0.900000	0.006148	0.624547	0.506667	0.003628
0.805754	0.906667	0.004704	0.758206	0.893333	0.048147	0.790781	0.893333	0.006528	0.656556	0.733333	0.003761
0.709737	0.726667	0.005702	0.732316	0.820000	0.046810	0.798067	0.900000	0.006486	0.589044	0.833333	0.004148
0.798067	0.900000	0.005130	0.805754	0.906667	0.045415	0.798067	0.900000	0.006455	0.705815	0.813333	0.003673
0.722397	0.800000	0.004939	0.798067	0.900000	0.047842	0.798067	0.900000	0.005967	0.748065	0.873333	0.003878
0.798067	0.900000	0.004775	0.713562	0.826667	0.047254	0.758206	0.893333	0.007528	0.727280	0.846667	0.003156
0.805754	0.906667	0.005772	0.766057	0.900000	0.049507	0.798067	0.900000	0.006025	0.756185	0.880000	0.003265
0.709737	0.726667	0.007103	0.798067	0.900000	0.047376	0.777317	0.880000	0.006633	0.758206	0.893333	0.003711
0.777317	0.880000	0.005454	0.798067	0.900000	0.047896	0.790781	0.893333	0.005993	0.760877	0.906667	0.004193
0.836583	0.946667	0.004677	0.709737	0.726667	0.049237	0.750781	0.886667	0.006662	0.698945	0.866667	0.003142
0.719644	0.793333	0.004776	0.775657	0.913333	0.049668	0.783870	0.886667	0.006453	0.728735	0.813333	0.004804
0.777317	0.880000	0.005260	0.740300	0.833333	0.047200	0.798067	0.900000	0.006090	0.701744	0.860000	0.004071
0.777317	0.880000	0.005091	0.728735	0.813333	0.046854	0.783870	0.886667	0.007155	0.765217	0.866667	0.002870
0.758206	0.893333	0.005326	0.722422	0.840000	0.047861	0.790781	0.893333	0.005968	0.728735	0.813333	0.003719
0.709737	0.726667	0.005741	0.790781	0.893333	0.047483	0.758206	0.893333	0.006042	0.777317	0.880000	0.003609
0.790781	0.893333	0.004905	0.758206	0.893333	0.048431	0.798067	0.900000	0.006331	0.709401	0.753333	0.003929
0.744707	0.840000	0.004683	0.743657	0.866667	0.045883	0.798067	0.900000	0.007182	0.727280	0.846667	0.003388
0.790781	0.893333	0.005465	0.813866	0.913333	0.046111	0.798067	0.900000	0.007354	0.777706	0.900000	0.004269
0.711547	0.766667	0.006502	0.758206	0.893333	0.057034	0.798067	0.900000	0.007039	0.737888	0.860000	0.003617
0.822641	0.933333	0.005225	0.743317	0.893333	0.047422	0.758206	0.893333	0.006784	0.499960	0.593333	0.004069
0.709737	0.726667	0.005302	0.805754	0.906667	0.046542	0.790781	0.893333	0.006637	0.709551	0.820000	0.003154
0.750781	0.886667	0.005062	0.738735	0.893333	0.049241	0.798067	0.900000	0.006631	0.766057	0.900000	0.003070
0.798067	0.900000	0.005807	0.747635	0.900000	0.047041	0.783870	0.886667	0.006785	0.795905	0.926667	0.004064
0.706021	0.873333	0.005608	0.770141	0.893333	0.047231	0.798067	0.900000	0.005968	0.758206	0.893333	0.003386
0.790781	0.893333	0.004895	0.789962	0.926667	0.047164	0.777706	0.900000	0.006354	0.738735	0.893333	0.003420
0.709737	0.726667	0.004950	0.774365	0.906667	0.047002	0.777706	0.900000	0.005985	0.785696	0.906667	0.003981
0.713116	0.773333	0.005364	0.758206	0.893333	0.046407	0.798067	0.900000	0.006727	0.749751	0.873333	0.003178
0.798067	0.900000	0.005504	0.798067	0.900000	0.047420	0.805754	0.906667	0.006356	0.785696	0.906667	0.002994
0.759643	0.860000	0.004647	0.770141	0.893333	0.045769	0.798067	0.900000	0.006258	0.722422	0.840000	0.003080
0.708864	0.746667	0.005172	0.734654	0.880000	0.047798	0.783870	0.886667	0.006573	0.708994	0.733333	0.003631
0.732316	0.820000	0.005456	0.708994	0.733333	0.048414	0.798067	0.900000	0.006723	0.569278	0.813333	0.002946
0.813866	0.913333	0.005141	0.740300	0.833333	0.045491	0.777706	0.900000	0.007433	0.758206	0.893333	0.003697
0.708864	0.746667	0.005044	0.798067	0.900000	0.047725	0.758206	0.893333	0.006171	0.770141	0.893333	0.003704
0.713116	0.773333	0.005639	0.785450	0.920000	0.046048	0.798067	0.900000	0.007049	0.777317	0.880000	0.003370
0.777706	0.900000	0.005767	0.777706	0.900000	0.047312	0.777706	0.900000	0.006443	0.790781	0.893333	0.003059
0.711547	0.766667	0.004780	0.770141	0.893333	0.046553	0.798067	0.900000	0.006855	0.743657	0.866667	0.003860
0.805754	0.906667	0.005134	0.750781	0.886667	0.045786	0.783870	0.886667	0.006337	0.749751	0.873333	0.003220
0.740300	0.833333	0.004788	0.709737	0.726667	0.047287	0.798067	0.900000	0.006682	0.766057	0.900000	0.003170
0.708994	0.733333	0.005446	0.709401	0.753333	0.049173	0.777317	0.880000	0.007588	0.785450	0.920000	0.003339
delta = 0.260000, m = 9
0.762975	0.886667	0.005309	0.771104	0.873333	0.054701	0.798067	0.900000	0.006560	0.758206	0.893333	0.003575
0.732433	0.853333	0.005076	0.798067	0.900000	0.056575	0.798067	0.900000	0.006895	0.677233	0.833333	0.003910
0.777317	0.880000	0.005218	0.722397	0.800000	0.055786	0.777317	0.880000	0.006565	0.758206	0.893333	0.003526
0.798067	0.900000	0.004997	0.798067	0.900000	0.054134	0.777706	0.900000	0.006639	0.758206	0.893333	0.004787
0.758206	0.893333	0.006420	0.766057	0.900000	0.054336	0.777706	0.900000	0.006757	0.771104	0.873333	0.003158
0.740300	0.833333	0.005687	0.777317	0.880000	0.054888	0.798067	0.900000	0.007306	0.709737	0.726667	0.003735
0.732316	0.820000	0.005597	0.777317	0.880000	0.053009	0.798067	0.900000	0.006408	0.783870	0.886667	0.003766
0.790781	0.893333	0.006128	0.762975	0.886667	0.055620	0.790781	0.893333	0.006900	0.789962	0.926667	0.003091
0.771104	0.873333	0.005421	0.717175	0.786667	0.056027	0.798067	0.900000	0.006185	0.777317	0.880000	0.003230
0.790781	0.893333	0.005610	0.777317	0.880000	0.054246	0.798067	0.900000	0.006479	0.790781	0.893333	0.004736
