delta = 0.400000, m = 6
0.766057	0.900000	0.028755	0.758206	0.893333	0.030852	0.722515	0.880000	0.014947
0.727776	0.873333	0.021333	0.758206	0.893333	0.022864	0.741932	0.886667	0.011235
0.741932	0.886667	0.018314	0.758206	0.893333	0.025127	0.722515	0.880000	0.012023
0.798067	0.900000	0.020351	0.758206	0.893333	0.029225	0.749751	0.873333	0.010813
0.728735	0.813333	0.018385	0.758206	0.893333	0.033066	0.792511	0.920000	0.010697
0.798067	0.900000	0.018172	0.758206	0.893333	0.023927	0.756185	0.880000	0.012724
0.798067	0.900000	0.022171	0.758206	0.893333	0.026055	0.798067	0.900000	0.016903
0.728735	0.813333	0.018067	0.758206	0.893333	0.026614	0.754966	0.906667	0.012906
0.727749	0.880000	0.024812	0.750781	0.886667	0.027809	0.771104	0.873333	0.011201
0.738735	0.893333	0.020796	0.758206	0.893333	0.025644	0.740300	0.833333	0.018476
0.822641	0.933333	0.020456	0.758206	0.893333	0.024351	0.758206	0.893333	0.012617
0.741932	0.886667	0.022936	0.758206	0.893333	0.025054	0.727776	0.873333	0.010814
0.798067	0.900000	0.017624	0.758206	0.893333	0.023890	0.798067	0.900000	0.014994
0.813866	0.913333	0.019764	0.750781	0.886667	0.024042	0.758206	0.893333	0.011980
0.750781	0.886667	0.020369	0.758206	0.893333	0.024546	0.741932	0.886667	0.011527
0.770141	0.893333	0.020934	0.758206	0.893333	0.026475	0.777317	0.880000	0.011666
0.777706	0.900000	0.023983	0.758206	0.893333	0.028800	0.727749	0.880000	0.010091
0.735303	0.886667	0.020873	0.758206	0.893333	0.026544	0.803797	0.933333	0.012468
0.734654	0.880000	0.025469	0.758206	0.893333	0.026214	0.750781	0.886667	0.011587
0.750781	0.886667	0.022588	0.758206	0.893333	0.023616	0.713897	0.866667	0.011502
0.720622	0.873333	0.017295	0.758206	0.893333	0.028235	0.741932	0.886667	0.012173
0.766057	0.900000	0.032207	0.758206	0.893333	0.024121	0.758206	0.893333	0.011724
0.805754	0.906667	0.020209	0.758206	0.893333	0.031967	0.737888	0.860000	0.014440
0.767290	0.913333	0.020902	0.758206	0.893333	0.026166	0.741932	0.886667	0.012078
0.750781	0.886667	0.026887	0.750781	0.886667	0.026914	0.758206	0.893333	0.010570
0.813866	0.913333	0.022668	0.758206	0.893333	0.022716	0.813045	0.933333	0.015096
0.758206	0.893333	0.022847	0.758206	0.893333	0.024749	0.749751	0.873333	0.011283
0.785696	0.906667	0.021427	0.758206	0.893333	0.029170	0.785696	0.906667	0.012563
0.770141	0.893333	0.019260	0.758206	0.893333	0.027211	0.790781	0.893333	0.011238
0.734654	0.880000	0.032283	0.758206	0.893333	0.025402	0.668946	0.860000	0.012373
0.790781	0.893333	0.021546	0.758206	0.893333	0.023676	0.771104	0.873333	0.014109
0.805754	0.906667	0.017848	0.758206	0.893333	0.024536	0.737888	0.860000	0.013043
0.749637	0.893333	0.017773	0.758206	0.893333	0.031628	0.802731	0.933333	0.011772
0.754372	0.853333	0.027820	0.758206	0.893333	0.024942	0.749637	0.893333	0.012783
0.785696	0.906667	0.019402	0.758206	0.893333	0.026645	0.758206	0.893333	0.011295
0.805754	0.906667	0.020442	0.758206	0.893333	0.030374	0.758206	0.893333	0.012155
0.741932	0.886667	0.020952	0.758206	0.893333	0.030874	0.749637	0.893333	0.013726
0.805754	0.906667	0.025386	0.758206	0.893333	0.027503	0.758206	0.893333	0.014056
0.790781	0.893333	0.023073	0.758206	0.893333	0.029178	0.798067	0.900000	0.010692
0.790781	0.893333	0.020364	0.758206	0.893333	0.030512	0.750781	0.886667	0.010986
0.728735	0.813333	0.024909	0.758206	0.893333	0.024038	0.750781	0.886667	0.011237
0.758206	0.893333	0.021297	0.758206	0.893333	0.025661	0.749637	0.893333	0.012338
0.758206	0.893333	0.020590	0.758206	0.893333	0.031043	0.766057	0.900000	0.012918
0.750781	0.886667	0.022928	0.758206	0.893333	0.027141	0.671851	0.860000	0.012885
0.708142	0.866667	0.025126	0.758206	0.893333	0.025144	0.766057	0.900000	0.010008
0.777706	0.900000	0.023835	0.758206	0.893333	0.025551	0.741932	0.886667	0.014163
0.734654	0.880000	0.021575	0.758206	0.893333	0.030630	0.789962	0.926667	0.013770
0.805754	0.906667	0.019511	0.758206	0.893333	0.024140	0.790781	0.893333	0.012392
0.777706	0.900000	0.032128	0.758206	0.893333	0.027515	0.689744	0.786667	0.014045
0.777706	0.900000	0.016028	0.758206	0.893333	0.033272	0.741932	0.886667	0.011279
delta = 0.400000, m = 9
0.798067	0.900000	0.020484	0.758206	0.893333	0.029987	0.741932	0.886667	0.016305
0.758206	0.893333	0.022161	0.758206	0.893333	0.030928	0.758206	0.893333	0.013990
0.727749	0.880000	0.024617	0.758206	0.893333	0.028946	0.734654	0.880000	0.012665
0.777706	0.900000	0.023481	0.758206	0.893333	0.034881	0.758206	0.893333	0.016552
0.758206	0.893333	0.021929	0.758206	0.893333	0.030444	0.758206	0.893333	0.015458
0.758206	0.893333	0.024093	0.758206	0.893333	0.026997	0.730664	0.880000	0.014081
0.750781	0.886667	0.020085	0.758206	0.893333	0.025489	0.749396	0.846667	0.011288
0.798067	0.900000	0.023293	0.758206	0.893333	0.029506	0.798067	0.900000	0.010714
0.750781	0.886667	0.028934	0.758206	0.893333	0.030151	0.758206	0.893333	0.011913
0.758206	0.893333	0.025576	0.758206	0.893333	0.030896	0.770141	0.893333	0.012919
0.798067	0.900000	0.029148	0.758206	0.893333	0.027069	0.766057	0.900000	0.015895
0.798067	0.900000	0.022696	0.758206	0.893333	0.030523	0.758206	0.893333	0.012628
0.805754	0.906667	0.024360	0.758206	0.893333	0.032523	0.741932	0.886667	0.013076
0.798067	0.900000	0.026131	0.758206	0.893333	0.029894	0.758206	0.893333	0.014641
0.758206	0.893333	0.022170	0.758206	0.893333	0.026825	0.758206	0.893333	0.013060
0.798067	0.900000	0.020928	0.758206	0.893333	0.031231	0.758206	0.893333	0.012075
0.798067	0.900000	0.024193	0.758206	0.893333	0.028397	0.766057	0.900000	0.011600
0.758206	0.893333	0.021330	0.758206	0.893333	0.034105	0.758206	0.893333	0.012219
0.758206	0.893333	0.027859	0.758206	0.893333	0.029915	0.770141	0.893333	0.012186
0.790781	0.893333	0.019200	0.758206	0.893333	0.031715	0.758206	0.893333	0.012118
0.805754	0.906667	0.026560	0.750781	0.886667	0.027477	0.774365	0.906667	0.011913
0.798067	0.900000	0.021446	0.758206	0.893333	0.032491	0.766057	0.900000	0.012894
0.750781	0.886667	0.026349	0.758206	0.893333	0.026576	0.734654	0.880000	0.012657
0.766057	0.900000	0.021825	0.758206	0.893333	0.031673	0.758206	0.893333	0.011871
0.758206	0.893333	0.021534	0.758206	0.893333	0.026881	0.757800	0.900000	0.014673
0.750781	0.886667	0.023668	0.758206	0.893333	0.025320	0.750781	0.886667	0.012310
0.798067	0.900000	0.019876	0.758206	0.893333	0.027794	0.750781	0.886667	0.011730
0.750781	0.886667	0.024004	0.758206	0.893333	0.026205	0.770141	0.893333	0.012521
0.741932	0.886667	0.021785	0.758206	0.893333	0.028960	0.798067	0.900000	0.011938
0.758206	0.893333	0.020439	0.758206	0.893333	0.028109	0.758206	0.893333	0.012026
0.790781	0.893333	0.024834	0.758206	0.893333	0.029414	0.758206	0.893333	0.012891
0.758206	0.893333	0.023394	0.758206	0.893333	0.027501	0.750781	0.886667	0.012984
0.798067	0.900000	0.021241	0.758206	0.893333	0.029156	0.468328	0.593333	0.021455
0.777706	0.900000	0.029636	0.758206	0.893333	0.030220	0.741932	0.886667	0.011147
0.758206	0.893333	0.027283	0.758206	0.893333	0.033499	0.756185	0.880000	0.013337
0.798067	0.900000	0.026467	0.758206	0.893333	0.027722	0.807105	0.933333	0.014620
0.758206	0.893333	0.021305	0.758206	0.893333	0.029564	0.770141	0.893333	0.011542
0.805754	0.906667	0.019380	0.758206	0.893333	0.030788	0.798067	0.900000	0.011227
0.758206	0.893333	0.027182	0.750781	0.886667	0.026160	0.758206	0.893333	0.013340
0.750781	0.886667	0.024029	0.750781	0.886667	0.028705	0.743317	0.893333	0.018568
0.798067	0.900000	0.022897	0.758206	0.893333	0.029298	0.762975	0.886667	0.010477
0.734654	0.880000	0.025591	0.758206	0.893333	0.028146	0.761536	0.886667	0.013977
0.750781	0.886667	0.025233	0.758206	0.893333	0.029783	0.749637	0.893333	0.013221
0.805754	0.906667	0.023360	0.758206	0.893333	0.027423	0.798067	0.900000	0.010823
0.741932	0.886667	0.025659	0.758206	0.893333	0.030080	0.750781	0.886667	0.013900
0.798067	0.900000	0.020871	0.758206	0.893333	0.033028	0.749637	0.893333	0.013696
0.805754	0.906667	0.022793	0.758206	0.893333	0.027677	0.750781	0.886667	0.012671
0.758206	0.893333	0.026564	0.758206	0.893333	0.037838	0.747635	0.900000	0.013551
0.790781	0.893333	0.028561	0.758206	0.893333	0.030693	0.795905	0.926667	0.014452
0.798067	0.900000	0.028792	0.758206	0.893333	0.030687	0.766057	0.900000	0.011620
delta = 0.400000, m = 12
0.750781	0.886667	0.028422	0.758206	0.893333	0.029381	0.747635	0.900000	0.015648
0.758206	0.893333	0.021474	0.758206	0.893333	0.032284	0.758206	0.893333	0.013534
0.758206	0.893333	0.022596	0.758206	0.893333	0.028970	0.757800	0.900000	0.014394
0.758206	0.893333	0.024190	0.758206	0.893333	0.028807	0.749637	0.893333	0.014045
0.758206	0.893333	0.024832	0.758206	0.893333	0.032758	0.795905	0.926667	0.013794
0.758206	0.893333	0.026617	0.758206	0.893333	0.028170	0.741932	0.886667	0.014303
0.758206	0.893333	0.020696	0.758206	0.893333	0.031806	0.789962	0.926667	0.016461
0.758206	0.893333	0.024523	0.750781	0.886667	0.028942	0.802448	0.926667	0.013547
0.766057	0.900000	0.020376	0.758206	0.893333	0.030458	0.798067	0.900000	0.012797
0.758206	0.893333	0.024002	0.758206	0.893333	0.028043	0.758206	0.893333	0.014914
0.758206	0.893333	0.022147	0.758206	0.893333	0.032052	0.758206	0.893333	0.014025
0.758206	0.893333	0.025175	0.758206	0.893333	0.035924	0.750781	0.886667	0.013832
0.758206	0.893333	0.024248	0.750781	0.886667	0.034331	0.758206	0.893333	0.014544
0.758206	0.893333	0.028144	0.758206	0.893333	0.027893	0.750781	0.886667	0.013794
0.758206	0.893333	0.023423	0.758206	0.893333	0.030496	0.758206	0.893333	0.012100
0.750781	0.886667	0.025970	0.758206	0.893333	0.029510	0.758206	0.893333	0.014268
0.758206	0.893333	0.021881	0.758206	0.893333	0.028309	0.741932	0.886667	0.014266
0.758206	0.893333	0.022041	0.758206	0.893333	0.027815	0.741932	0.886667	0.015772
0.758206	0.893333	0.025280	0.750781	0.886667	0.032479	0.727776	0.873333	0.015504
0.758206	0.893333	0.024431	0.758206	0.893333	0.029490	0.802448	0.926667	0.013865
0.758206	0.893333	0.024227	0.758206	0.893333	0.028064	0.758206	0.893333	0.012985
0.770141	0.893333	0.026125	0.758206	0.893333	0.031664	0.766057	0.900000	0.012345
0.758206	0.893333	0.020633	0.758206	0.893333	0.030334	0.750781	0.886667	0.012688
0.758206	0.893333	0.024712	0.758206	0.893333	0.029028	0.749637	0.893333	0.013006
0.777706	0.900000	0.030323	0.758206	0.893333	0.027285	0.758206	0.893333	0.012059
0.758206	0.893333	0.024607	0.758206	0.893333	0.037258	0.758206	0.893333	0.013640
0.758206	0.893333	0.026664	0.758206	0.893333	0.026590	0.758206	0.893333	0.013795
0.758206	0.893333	0.031473	0.758206	0.893333	0.028667	0.758206	0.893333	0.016109
0.758206	0.893333	0.020532	0.758206	0.893333	0.027566	0.802731	0.933333	0.013615
0.758206	0.893333	0.026047	0.758206	0.893333	0.026133	0.758206	0.893333	0.014754
0.758206	0.893333	0.023470	0.758206	0.893333	0.027830	0.758206	0.893333	0.012974
0.758206	0.893333	0.025424	0.758206	0.893333	0.029544	0.758206	0.893333	0.014057
0.758206	0.893333	0.025392	0.758206	0.893333	0.028567	0.758206	0.893333	0.012114
0.758206	0.893333	0.024996	0.758206	0.893333	0.034563	0.794144	0.913333	0.011845
0.758206	0.893333	0.021545	0.758206	0.893333	0.029435	0.758206	0.893333	0.013462
0.758206	0.893333	0.028600	0.758206	0.893333	0.030121	0.758206	0.893333	0.015055
0.758206	0.893333	0.023262	0.758206	0.893333	0.028568	0.750781	0.886667	0.014357
0.758206	0.893333	0.021902	0.758206	0.893333	0.027861	0.766057	0.900000	0.013970
0.758206	0.893333	0.026363	0.758206	0.893333	0.029341	0.749637	0.893333	0.013107
0.770141	0.893333	0.023059	0.758206	0.893333	0.027219	0.749637	0.893333	0.019204
0.758206	0.893333	0.024120	0.758206	0.893333	0.026645	0.758206	0.893333	0.013473
0.758206	0.893333	0.022958	0.758206	0.893333	0.036626	0.758206	0.893333	0.014223
0.750781	0.886667	0.025642	0.758206	0.893333	0.029448	0.749637	0.893333	0.012020
0.758206	0.893333	0.022975	0.750781	0.886667	0.031658	0.750781	0.886667	0.013354
0.750781	0.886667	0.024041	0.758206	0.893333	0.028596	0.741932	0.886667	0.012680
0.758206	0.893333	0.021406	0.758206	0.893333	0.033683	0.758206	0.893333	0.012949
0.758206	0.893333	0.022827	0.758206	0.893333	0.030550	0.758206	0.893333	0.012729
0.758206	0.893333	0.026258	0.758206	0.893333	0.030940	0.758206	0.893333	0.014400
0.758206	0.893333	0.025681	0.758206	0.893333	0.028233	0.758206	0.893333	0.013706
0.758206	0.893333	0.028905	0.758206	0.893333	0.028443	0.758206	0.893333	0.014387
delta = 0.400000, m = 15
0.758206	0.893333	0.024271	0.758206	0.893333	0.034118	0.758206	0.893333	0.013890
0.758206	0.893333	0.024074	0.758206	0.893333	0.031361	0.741932	0.886667	0.015708
0.758206	0.893333	0.029614	0.758206	0.893333	0.034357	0.758206	0.893333	0.015953
0.758206	0.893333	0.023149	0.758206	0.893333	0.030939	0.758206	0.893333	0.017539
0.758206	0.893333	0.027199	0.758206	0.893333	0.033352	0.758206	0.893333	0.016142
0.770141	0.893333	0.028341	0.750781	0.886667	0.029871	0.758206	0.893333	0.014572
0.758206	0.893333	0.022918	0.758206	0.893333	0.032135	0.741932	0.886667	0.017719
0.758206	0.893333	0.026271	0.758206	0.893333	0.033161	0.750781	0.886667	0.016475
0.758206	0.893333	0.026228	0.758206	0.893333	0.032545	0.750781	0.886667	0.014799
0.758206	0.893333	0.027195	0.758206	0.893333	0.031228	0.758206	0.893333	0.016069
0.758206	0.893333	0.031179	0.758206	0.893333	0.031881	0.750781	0.886667	0.014902
0.758206	0.893333	0.025055	0.758206	0.893333	0.040229	0.751827	0.900000	0.014314
0.758206	0.893333	0.025116	0.758206	0.893333	0.032086	0.758206	0.893333	0.014414
0.758206	0.893333	0.029309	0.758206	0.893333	0.032945	0.758206	0.893333	0.016209
0.758206	0.893333	0.025276	0.758206	0.893333	0.033408	0.758206	0.893333	0.015656
0.758206	0.893333	0.024288	0.758206	0.893333	0.034822	0.747635	0.900000	0.016982
0.758206	0.893333	0.027563	0.758206	0.893333	0.032359	0.758206	0.893333	0.016485
0.758206	0.893333	0.033633	0.758206	0.893333	0.034172	0.758206	0.893333	0.016296
0.758206	0.893333	0.032771	0.758206	0.893333	0.031546	0.758206	0.893333	0.016577
0.758206	0.893333	0.027321	0.758206	0.893333	0.030176	0.758206	0.893333	0.012729
0.758206	0.893333	0.026296	0.758206	0.893333	0.030245	0.758206	0.893333	0.016788
0.758206	0.893333	0.026498	0.758206	0.893333	0.033864	0.758206	0.893333	0.013952
0.758206	0.893333	0.029480	0.758206	0.893333	0.031558	0.750781	0.886667	0.014834
0.758206	0.893333	0.028059	0.758206	0.893333	0.030378	0.758206	0.893333	0.016511
0.758206	0.893333	0.026340	0.758206	0.893333	0.035622	0.758206	0.893333	0.015033
0.758206	0.893333	0.028594	0.758206	0.893333	0.033231	0.743657	0.866667	0.014651
0.758206	0.893333	0.028960	0.758206	0.893333	0.033536	0.758206	0.893333	0.014769
0.758206	0.893333	0.034045	0.758206	0.893333	0.030974	0.758206	0.893333	0.015281
0.758206	0.893333	0.027801	0.758206	0.893333	0.036813	0.758206	0.893333	0.013243
0.758206	0.893333	0.023863	0.750781	0.886667	0.034431	0.757131	0.906667	0.017791
0.758206	0.893333	0.026438	0.758206	0.893333	0.032780	0.751827	0.900000	0.016600
0.758206	0.893333	0.027132	0.750781	0.886667	0.032350	0.758206	0.893333	0.015066
0.758206	0.893333	0.026299	0.758206	0.893333	0.030918	0.758206	0.893333	0.013771
0.758206	0.893333	0.025518	0.758206	0.893333	0.032903	0.758206	0.893333	0.016476
0.758206	0.893333	0.024529	0.750781	0.886667	0.032257	0.758206	0.893333	0.014902
0.758206	0.893333	0.026014	0.758206	0.893333	0.029625	0.758206	0.893333	0.014978
0.758206	0.893333	0.027611	0.758206	0.893333	0.030349	0.758206	0.893333	0.013144
0.758206	0.893333	0.029715	0.758206	0.893333	0.031263	0.798067	0.900000	0.013949
0.758206	0.893333	0.025976	0.758206	0.893333	0.031833	0.741932	0.886667	0.015095
0.758206	0.893333	0.031088	0.750781	0.886667	0.031215	0.758206	0.893333	0.014594
0.758206	0.893333	0.026864	0.758206	0.893333	0.030014	0.758206	0.893333	0.013915
0.758206	0.893333	0.028912	0.758206	0.893333	0.031484	0.758206	0.893333	0.013693
0.758206	0.893333	0.023798	0.758206	0.893333	0.036736	0.758206	0.893333	0.014170
0.758206	0.893333	0.029256	0.758206	0.893333	0.033139	0.778198	0.920000	0.015101
0.758206	0.893333	0.029624	0.758206	0.893333	0.037091	0.758206	0.893333	0.014217
0.758206	0.893333	0.027630	0.758206	0.893333	0.030555	0.758206	0.893333	0.015079
0.750781	0.886667	0.028686	0.758206	0.893333	0.029137	0.767290	0.913333	0.016780
0.758206	0.893333	0.025660	0.758206	0.893333	0.032570	0.789962	0.926667	0.015361
0.758206	0.893333	0.026980	0.758206	0.893333	0.029870	0.758206	0.893333	0.013779
0.758206	0.893333	0.027192	0.758206	0.893333	0.033406	0.758206	0.893333	0.014179
delta = 0.400000, m = 18
0.758206	0.893333	0.031020	0.758206	0.893333	0.033271	0.758206	0.893333	0.017117
0.758206	0.893333	0.031031	0.758206	0.893333	0.033584	0.758206	0.893333	0.015953
0.750781	0.886667	0.031953	0.758206	0.893333	0.035645	0.758206	0.893333	0.015945
0.758206	0.893333	0.032621	0.758206	0.893333	0.033670	0.758206	0.893333	0.016427
0.758206	0.893333	0.031623	0.758206	0.893333	0.036325	0.758206	0.893333	0.016972
0.758206	0.893333	0.034066	0.758206	0.893333	0.039820	0.798067	0.900000	0.015427
0.758206	0.893333	0.027848	0.758206	0.893333	0.039983	0.758206	0.893333	0.015090
0.758206	0.893333	0.030789	0.758206	0.893333	0.034584	0.758206	0.893333	0.016025
0.758206	0.893333	0.029542	0.758206	0.893333	0.032878	0.758206	0.893333	0.015705
0.758206	0.893333	0.032830	0.758206	0.893333	0.033496	0.749637	0.893333	0.015513
