delta = 0.055000, m = 5
0.237109	0.539326	0.037023	0.162575	0.471910	0.076808	0.316032	0.573034	0.010935
0.359911	0.601124	0.032470	0.171577	0.477528	0.036371	0.264556	0.522472	0.010644
0.032115	0.404494	0.032839	0.234291	0.516854	0.066682	0.392380	0.634831	0.012688
0.032115	0.404494	0.030774	0.171577	0.477528	0.078482	0.192035	0.522472	0.011943
0.032115	0.404494	0.027742	0.198400	0.494382	0.042823	0.252501	0.528090	0.009186
0.032115	0.404494	0.028880	0.359911	0.601124	0.052044	0.183002	0.522472	0.011808
0.189472	0.488764	0.032958	0.171577	0.477528	0.051123	0.441842	0.685393	0.011806
0.163322	0.426966	0.036024	0.371135	0.606742	0.087209	0.061542	0.376404	0.009748
0.237109	0.539326	0.038597	0.171577	0.477528	0.050784	0.158134	0.544944	0.012367
0.032115	0.404494	0.033056	0.359911	0.601124	0.076207	0.220192	0.522472	0.009355
0.032115	0.404494	0.031473	0.189472	0.488764	0.052730	0.201943	0.511236	0.010531
0.032115	0.404494	0.031712	0.359911	0.601124	0.064130	0.346795	0.646067	0.010221
0.328922	0.573034	0.033380	0.171577	0.477528	0.069686	0.363787	0.640449	0.010286
0.394301	0.617978	0.032269	0.435026	0.640449	0.031992	0.171577	0.477528	0.010106
0.032115	0.404494	0.030882	0.171577	0.477528	0.074290	0.327492	0.612360	0.009261
0.032115	0.404494	0.035458	0.225268	0.511236	0.065736	0.319595	0.578652	0.011431
0.032115	0.404494	0.031409	0.359911	0.601124	0.073739	0.211128	0.522472	0.009137
0.309131	0.561798	0.032869	0.162575	0.471910	0.076728	0.272480	0.629213	0.012969
0.032115	0.404494	0.034213	0.162575	0.471910	0.074798	0.041621	0.404494	0.010681
0.171577	0.477528	0.029104	0.359911	0.601124	0.045142	0.501292	0.696629	0.011040
0.163322	0.426966	0.033748	0.171577	0.477528	0.069894	0.206645	0.544944	0.010391
0.032115	0.404494	0.031069	0.162575	0.471910	0.070260	0.170659	0.443820	0.011763
0.180536	0.483146	0.033437	0.171577	0.477528	0.039182	0.189736	0.561798	0.012050
0.032115	0.404494	0.031023	0.359911	0.601124	0.072989	0.264835	0.595506	0.012479
0.309131	0.561798	0.031948	0.171577	0.477528	0.046215	0.198400	0.494382	0.015080
0.153512	0.466292	0.037323	0.337397	0.612360	0.087933	0.031794	0.393258	0.011673
0.234291	0.516854	0.032144	0.359911	0.601124	0.079304	0.400187	0.674157	0.014249
0.328922	0.573034	0.028440	0.348906	0.595506	0.071219	0.430674	0.674157	0.009554
0.032115	0.404494	0.032949	0.171577	0.477528	0.069466	0.307639	0.567416	0.010541
0.163322	0.426966	0.031324	0.359911	0.601124	0.068955	0.182374	0.505618	0.010134
0.032115	0.404494	0.031269	0.189472	0.488764	0.068994	0.430674	0.674157	0.011532
0.085399	0.426966	0.031486	0.371135	0.606742	0.069657	0.171249	0.438202	0.019165
0.032115	0.404494	0.034511	0.171577	0.477528	0.065800	0.384335	0.617978	0.009028
0.032115	0.404494	0.033996	0.162575	0.471910	0.072060	0.317435	0.589888	0.010636
0.328922	0.573034	0.033205	0.359911	0.601124	0.044180	0.069576	0.443820	0.013183
0.328922	0.573034	0.030315	0.162575	0.471910	0.076607	0.313154	0.578652	0.008501
0.163322	0.426966	0.033469	0.359911	0.601124	0.067190	0.234646	0.550562	0.013455
0.032115	0.404494	0.032040	0.359911	0.601124	0.030084	0.225268	0.511236	0.012516
0.032115	0.404494	0.033557	0.198400	0.494382	0.066696	0.344694	0.646067	0.010069
0.163322	0.426966	0.030097	0.371135	0.606742	0.086566	0.252501	0.528090	0.009109
0.032115	0.404494	0.030270	0.359911	0.601124	0.061408	0.243365	0.522472	0.009482
0.261708	0.533708	0.027224	0.359911	0.601124	0.030626	0.344694	0.646067	0.012138
0.261708	0.533708	0.035091	0.207334	0.500000	0.073396	0.180536	0.483146	0.009939
0.032115	0.404494	0.032017	0.371135	0.606742	0.073352	0.352299	0.646067	0.011193
0.189472	0.488764	0.033864	0.359911	0.601124	0.071617	0.443958	0.685393	0.010599
0.189472	0.488764	0.033995	0.189472	0.488764	0.076304	0.252501	0.528090	0.012437
0.248106	0.539326	0.033712	0.162575	0.471910	0.068289	0.220192	0.522472	0.014278
0.163322	0.426966	0.033633	0.171577	0.477528	0.067488	0.201943	0.511236	0.009963
0.225268	0.511236	0.034839	0.371135	0.606742	0.086281	0.264431	0.595506	0.009761
0.032115	0.404494	0.032140	0.371135	0.606742	0.072683	0.299430	0.556180	0.009933
delta = 0.055000, m = 7
0.032115	0.404494	0.034907	0.162575	0.471910	0.032437	0.234534	0.578652	0.011759
0.163322	0.426966	0.032101	0.162575	0.471910	0.031035	0.246574	0.544944	0.008823
0.328922	0.573034	0.039812	0.171577	0.477528	0.029385	0.382592	0.612360	0.011139
0.443958	0.685393	0.033175	0.381167	0.601124	0.032629	0.287614	0.612360	0.009497
0.371135	0.606742	0.032323	0.371135	0.606742	0.029902	0.180536	0.483146	0.013002
0.368578	0.651685	0.035637	0.371135	0.606742	0.034010	0.158134	0.544944	0.010156
0.328922	0.573034	0.036204	0.162575	0.471910	0.031009	0.248106	0.539326	0.011787
0.243365	0.522472	0.034298	0.392184	0.606742	0.032161	0.286720	0.561798	0.011397
0.163322	0.426966	0.032951	0.171577	0.477528	0.031907	
